latitude,longitude
2806.3147N,8242.3724W
2806.3149N,8242.3724W
2806.315N,8242.3724W
2806.3152N,8242.3724W
2806.3153N,8242.3725W
2806.3155N,8242.3725W
2806.3156N,8242.3726W
2806.3158N,8242.3726W
2806.3159N,8242.3726W
2806.3161N,8242.3727W
2806.3162N,8242.3727W
2806.3165N,8242.3728W
2806.3167N,8242.373W
2806.3169N,8242.3731W
2806.3171N,8242.3732W
2806.3172N,8242.3733W
2806.3174N,8242.3735W
2806.3176N,8242.3735W
2806.3177N,8242.3736W
2806.3179N,8242.3737W
2806.318N,8242.3737W
2806.3181N,8242.3737W
2806.3183N,8242.3736W
2806.3184N,8242.3736W
2806.3185N,8242.3736W
2806.3187N,8242.3737W
2806.3188N,8242.3737W
2806.3189N,8242.3738W
2806.319N,8242.3738W
2806.3192N,8242.3738W
2806.3193N,8242.3738W
2806.3195N,8242.3738W
2806.3197N,8242.3738W
2806.3199N,8242.3739W
2806.32N,8242.3739W
2806.3202N,8242.3739W
2806.3203N,8242.3739W
2806.3205N,8242.374W
2806.3206N,8242.374W
2806.3208N,8242.374W
2806.3209N,8242.3741W
2806.3211N,8242.3741W
2806.3213N,8242.374W
2806.3214N,8242.374W
2806.3216N,8242.374W
2806.3217N,8242.3739W
2806.3219N,8242.3739W
2806.322N,8242.3739W
2806.3221N,8242.3738W
2806.3223N,8242.3739W
2806.3225N,8242.3739W
2806.3226N,8242.3739W
2806.3227N,8242.3739W
2806.3229N,8242.3739W
2806.323N,8242.3739W
2806.3232N,8242.374W
2806.3233N,8242.3741W
2806.3234N,8242.3742W
2806.3235N,8242.3743W
2806.3236N,8242.3743W
2806.3237N,8242.3744W
2806.3239N,8242.3744W
2806.324N,8242.3745W
2806.3241N,8242.3746W
2806.3243N,8242.3746W
2806.3244N,8242.3747W
2806.3245N,8242.3747W
2806.3247N,8242.3748W
2806.3248N,8242.3748W
2806.325N,8242.3749W
2806.3251N,8242.375W
2806.3253N,8242.375W
2806.3254N,8242.3751W
2806.3255N,8242.3755W
2806.3257N,8242.3755W
2806.3258N,8242.3755W
2806.3259N,8242.3754W
2806.3261N,8242.3755W
2806.3262N,8242.3755W
2806.3263N,8242.3757W
2806.3265N,8242.3757W
2806.3266N,8242.3757W
2806.3267N,8242.3756W
2806.3268N,8242.3757W
2806.327N,8242.3759W
2806.3272N,8242.3759W
2806.3273N,8242.3759W
2806.3274N,8242.3758W
2806.3275N,8242.3758W
2806.3276N,8242.3757W
2806.3277N,8242.3756W
2806.3279N,8242.3757W
2806.328N,8242.3757W
2806.3281N,8242.3758W
2806.3282N,8242.3758W
2806.3284N,8242.3759W
2806.3285N,8242.376W
2806.3286N,8242.3761W
2806.3288N,8242.3762W
2806.3289N,8242.3763W
2806.329N,8242.3764W
2806.3291N,8242.3765W
2806.3292N,8242.3766W
2806.3293N,8242.3768W
2806.3293N,8242.377W
2806.3295N,8242.3771W
2806.3296N,8242.3773W
2806.3297N,8242.3774W
2806.3298N,8242.3775W
2806.3299N,8242.3775W
2806.33N,8242.3776W
2806.33N,8242.3776W
2806.3302N,8242.3777W
2806.3302N,8242.3778W
2806.3303N,8242.3778W
2806.3304N,8242.3777W
2806.3305N,8242.3777W
2806.3306N,8242.3777W
2806.3306N,8242.3776W
2806.3307N,8242.3776W
2806.3309N,8242.3777W
2806.331N,8242.3778W
2806.3311N,8242.3778W
2806.3313N,8242.3779W
2806.3314N,8242.3779W
2806.3315N,8242.378W
2806.3316N,8242.3781W
2806.3318N,8242.3781W
2806.3319N,8242.3782W
2806.332N,8242.3782W
2806.3321N,8242.3783W
2806.3322N,8242.3783W
2806.3324N,8242.3784W
2806.3325N,8242.3784W
2806.3326N,8242.3784W
2806.3327N,8242.3784W
2806.3329N,8242.378W
2806.333N,8242.3777W
2806.3331N,8242.3775W
2806.3332N,8242.3772W
2806.3334N,8242.3771W
2806.3335N,8242.3769W
2806.3336N,8242.3767W
2806.3337N,8242.3767W
2806.3338N,8242.3766W
2806.3339N,8242.3766W
2806.334N,8242.3766W
2806.3341N,8242.3766W
2806.3342N,8242.3766W
2806.3343N,8242.3766W
2806.3344N,8242.3766W
2806.3345N,8242.3766W
2806.3346N,8242.3766W
2806.3347N,8242.3767W
2806.3349N,8242.3767W
2806.335N,8242.3768W
2806.3352N,8242.3768W
2806.3353N,8242.3769W
2806.3355N,8242.377W
2806.3356N,8242.3771W
2806.3357N,8242.3772W
2806.3358N,8242.3772W
2806.3359N,8242.3773W
2806.336N,8242.3774W
2806.3361N,8242.3774W
2806.3362N,8242.3775W
2806.3363N,8242.3775W
2806.3364N,8242.3776W
2806.3365N,8242.3776W
2806.3365N,8242.3777W
2806.3366N,8242.3778W
2806.3367N,8242.3779W
2806.3368N,8242.3779W
2806.3369N,8242.3779W
2806.3369N,8242.3779W
2806.337N,8242.3779W
2806.337N,8242.3778W
2806.3371N,8242.3777W
2806.3372N,8242.3778W
2806.3373N,8242.3777W
2806.3374N,8242.3778W
2806.3375N,8242.3779W
2806.3376N,8242.3779W
2806.3378N,8242.3779W
2806.3379N,8242.378W
2806.338N,8242.3781W
2806.3382N,8242.3781W
2806.3383N,8242.3782W
2806.3384N,8242.3783W
2806.3385N,8242.3784W
2806.3386N,8242.3785W
2806.3387N,8242.3785W
2806.3388N,8242.3785W
2806.3388N,8242.3786W
2806.3389N,8242.3786W
2806.339N,8242.3786W
2806.3391N,8242.3786W
2806.3392N,8242.3786W
2806.3393N,8242.3786W
2806.3394N,8242.3787W
2806.3395N,8242.3787W
2806.3396N,8242.3788W
2806.3397N,8242.3789W
2806.3398N,8242.3789W
2806.3399N,8242.379W
2806.3399N,8242.379W
2806.34N,8242.379W
2806.34N,8242.379W
2806.3401N,8242.3791W
2806.3402N,8242.3791W
2806.3404N,8242.3793W
2806.3405N,8242.3795W
2806.3406N,8242.3796W
2806.3407N,8242.3797W
2806.3408N,8242.3798W
2806.3409N,8242.3798W
2806.3409N,8242.3799W
2806.341N,8242.38W
2806.3411N,8242.3801W
2806.3412N,8242.3802W
2806.3412N,8242.3802W
2806.3413N,8242.3802W
2806.3415N,8242.3803W
2806.3416N,8242.3804W
2806.3417N,8242.3806W
2806.3419N,8242.3807W
2806.3421N,8242.3808W
2806.3422N,8242.3808W
2806.3423N,8242.3809W
2806.3424N,8242.381W
2806.3425N,8242.381W
2806.3427N,8242.3811W
2806.3428N,8242.3812W
2806.3429N,8242.3813W
2806.3431N,8242.3814W
2806.3432N,8242.3814W
2806.3434N,8242.3816W
2806.3435N,8242.3816W
2806.3437N,8242.3817W
2806.3439N,8242.3818W
2806.344N,8242.382W
2806.3441N,8242.3821W
2806.3442N,8242.3822W
2806.3443N,8242.3823W
2806.3444N,8242.3824W
2806.3445N,8242.3825W
2806.3445N,8242.3826W
2806.3446N,8242.3826W
2806.3447N,8242.3827W
2806.3448N,8242.3828W
2806.3449N,8242.3828W
2806.345N,8242.3829W
2806.3451N,8242.3829W
2806.3452N,8242.3829W
2806.3453N,8242.3829W
2806.3454N,8242.383W
2806.3454N,8242.383W
2806.3455N,8242.383W
2806.3456N,8242.3829W
2806.3457N,8242.3829W
2806.3457N,8242.3829W
2806.3458N,8242.3829W
2806.3459N,8242.3829W
2806.3459N,8242.3829W
2806.346N,8242.383W
2806.3461N,8242.383W
2806.3461N,8242.383W
2806.3462N,8242.3831W
2806.3463N,8242.3831W
2806.3464N,8242.3832W
2806.3465N,8242.3832W
2806.3466N,8242.3832W
2806.3467N,8242.3832W
2806.3468N,8242.3832W
2806.3469N,8242.3832W
2806.347N,8242.3833W
2806.3471N,8242.3833W
2806.3471N,8242.3833W
2806.3472N,8242.3834W
2806.3473N,8242.3834W
2806.3474N,8242.3834W
2806.3474N,8242.3834W
2806.3475N,8242.3834W
2806.3476N,8242.3834W
2806.3477N,8242.3834W
2806.3478N,8242.3834W
2806.348N,8242.3834W
2806.3481N,8242.3834W
2806.3482N,8242.3834W
2806.3483N,8242.3834W
2806.3484N,8242.3834W
2806.3485N,8242.3834W
2806.3486N,8242.3835W
2806.3487N,8242.3835W
2806.3488N,8242.3835W
2806.349N,8242.3835W
2806.3491N,8242.3835W
2806.3492N,8242.3834W
2806.3494N,8242.3834W
2806.3495N,8242.3834W
2806.3497N,8242.3834W
2806.3498N,8242.3835W
2806.35N,8242.3835W
2806.3501N,8242.3835W
2806.3502N,8242.3835W
2806.3503N,8242.3836W
2806.3504N,8242.3836W
2806.3505N,8242.3837W
2806.3506N,8242.3837W
2806.3507N,8242.3837W
2806.3509N,8242.3838W
2806.3511N,8242.3838W
2806.3512N,8242.3838W
2806.3513N,8242.3838W
2806.3514N,8242.3838W
2806.3516N,8242.3839W
2806.3517N,8242.384W
2806.3518N,8242.384W
2806.3519N,8242.384W
2806.352N,8242.3841W
2806.3522N,8242.3841W
2806.3522N,8242.3841W
2806.3523N,8242.3841W
2806.3524N,8242.3841W
2806.3525N,8242.3842W
2806.3527N,8242.3842W
2806.3529N,8242.3842W
2806.353N,8242.3842W
2806.3531N,8242.3843W
2806.3532N,8242.3843W
2806.3533N,8242.3844W
2806.3534N,8242.3845W
2806.3535N,8242.3845W
2806.3537N,8242.3845W
2806.3538N,8242.3846W
2806.354N,8242.3846W
2806.3541N,8242.3846W
2806.3543N,8242.3846W
2806.3544N,8242.3846W
2806.3546N,8242.3846W
2806.3548N,8242.3847W
2806.3551N,8242.3849W
2806.3552N,8242.385W
2806.3554N,8242.385W
2806.3555N,8242.3851W
2806.3557N,8242.3852W
2806.3558N,8242.3852W
2806.3559N,8242.3853W
2806.356N,8242.3854W
2806.3561N,8242.3854W
2806.3562N,8242.3854W
2806.3563N,8242.3854W
2806.3565N,8242.3855W
2806.3566N,8242.3855W
2806.3567N,8242.3855W
2806.3569N,8242.3856W
2806.357N,8242.3856W
2806.3571N,8242.3857W
2806.3572N,8242.3857W
2806.3574N,8242.3858W
2806.3575N,8242.3858W
2806.3576N,8242.3859W
2806.3578N,8242.386W
2806.3579N,8242.386W
2806.3581N,8242.3862W
2806.3582N,8242.3863W
2806.3584N,8242.3864W
2806.3585N,8242.3865W
2806.3586N,8242.3866W
2806.3588N,8242.3867W
2806.3589N,8242.3867W
2806.3591N,8242.3868W
2806.3593N,8242.3868W
2806.3595N,8242.3868W
2806.3597N,8242.3868W
2806.3599N,8242.3867W
2806.36N,8242.3867W
2806.3602N,8242.3866W
2806.3603N,8242.3866W
2806.3605N,8242.3866W
2806.3606N,8242.3866W
2806.3608N,8242.3866W
2806.3609N,8242.3866W
2806.3611N,8242.3867W
2806.3612N,8242.3867W
2806.3613N,8242.3867W
2806.3615N,8242.3868W
2806.3616N,8242.3868W
2806.3618N,8242.3869W
2806.3619N,8242.387W
2806.3621N,8242.387W
2806.3622N,8242.3871W
2806.3624N,8242.3871W
2806.3625N,8242.3872W
2806.3626N,8242.3872W
2806.3628N,8242.3873W
2806.3629N,8242.3874W
2806.3631N,8242.3874W
2806.3632N,8242.3875W
2806.3633N,8242.3875W
2806.3634N,8242.3876W
2806.3635N,8242.3876W
2806.3636N,8242.3876W
2806.3638N,8242.3877W
2806.3639N,8242.3878W
2806.3641N,8242.3879W
2806.3642N,8242.388W
2806.3643N,8242.3881W
2806.3645N,8242.3881W
2806.3647N,8242.3882W
2806.3648N,8242.3883W
2806.3649N,8242.3884W
2806.3651N,8242.3884W
2806.3652N,8242.3885W
2806.3654N,8242.3885W
2806.3656N,8242.3885W
2806.3658N,8242.3886W
2806.366N,8242.3886W
2806.3666N,8242.3887W
2806.3671N,8242.3886W
2806.3676N,8242.3885W
2806.3681N,8242.3888W
2806.3684N,8242.3888W
2806.3686N,8242.3889W
2806.369N,8242.3889W
2806.3692N,8242.3891W
2806.3695N,8242.3891W
2806.3697N,8242.3891W
2806.37N,8242.3893W
2806.3701N,8242.3894W
2806.3703N,8242.3895W
2806.3705N,8242.3897W
2806.3708N,8242.39W
2806.371N,8242.3901W
2806.3712N,8242.3902W
2806.3713N,8242.3902W
2806.3715N,8242.3902W
2806.3716N,8242.3903W
2806.3717N,8242.3904W
2806.3719N,8242.3905W
2806.372N,8242.3905W
2806.3721N,8242.3906W
2806.3722N,8242.3906W
2806.3724N,8242.3907W
2806.3725N,8242.3908W
2806.3727N,8242.3909W
2806.3729N,8242.391W
2806.373N,8242.391W
2806.3732N,8242.391W
2806.3734N,8242.3911W
2806.3736N,8242.3914W
2806.3738N,8242.3915W
2806.374N,8242.3917W
2806.3742N,8242.392W
2806.3743N,8242.3921W
2806.3744N,8242.3921W
2806.3745N,8242.3921W
2806.3746N,8242.3922W
2806.3747N,8242.3922W
2806.3748N,8242.3922W
2806.3749N,8242.3921W
2806.375N,8242.3922W
2806.3752N,8242.3922W
2806.3753N,8242.3923W
2806.3755N,8242.3924W
2806.3757N,8242.3927W
2806.3759N,8242.3929W
2806.3761N,8242.3931W
2806.3762N,8242.3932W
2806.3763N,8242.3932W
2806.3765N,8242.3934W
2806.3767N,8242.3934W
2806.3768N,8242.3935W
2806.3769N,8242.3937W
2806.3771N,8242.3938W
2806.3772N,8242.3938W
2806.3774N,8242.394W
2806.3775N,8242.394W
2806.3777N,8242.3941W
2806.3779N,8242.3942W
2806.378N,8242.3942W
2806.3784N,8242.3946W
2806.3785N,8242.3948W
2806.3787N,8242.395W
2806.379N,8242.3954W
2806.3792N,8242.3957W
2806.3794N,8242.396W
2806.3796N,8242.3963W
2806.3797N,8242.3964W
2806.3799N,8242.3967W
2806.3801N,8242.3969W
2806.3804N,8242.3971W
2806.3806N,8242.3973W
2806.3808N,8242.3975W
2806.381N,8242.3976W
2806.3812N,8242.3978W
2806.3814N,8242.3979W
2806.3816N,8242.3981W
2806.3818N,8242.3982W
2806.3819N,8242.3983W
2806.3821N,8242.3984W
2806.3823N,8242.3984W
2806.3824N,8242.3984W
2806.3825N,8242.3983W
2806.3827N,8242.3984W
2806.3828N,8242.3984W
2806.383N,8242.3985W
2806.3831N,8242.3986W
2806.3833N,8242.3986W
2806.3834N,8242.3986W
2806.3835N,8242.3987W
2806.3837N,8242.3988W
2806.3841N,8242.399W
2806.3845N,8242.399W
2806.3847N,8242.399W
2806.3848N,8242.3992W
2806.385N,8242.3993W
2806.3852N,8242.3993W
2806.3854N,8242.3994W
2806.3856N,8242.3995W
2806.3857N,8242.3995W
2806.3858N,8242.3996W
2806.386N,8242.3996W
2806.3863N,8242.3996W
2806.3866N,8242.3997W
2806.3868N,8242.3997W
2806.3869N,8242.3997W
2806.3871N,8242.3998W
2806.3872N,8242.3999W
2806.3874N,8242.4W
2806.3877N,8242.3999W
2806.3879N,8242.3997W
2806.3881N,8242.3997W
2806.3883N,8242.3997W
2806.3885N,8242.3997W
2806.3888N,8242.3998W
2806.389N,8242.3998W
2806.3892N,8242.3998W
2806.3893N,8242.3999W
2806.3895N,8242.3999W
2806.3896N,8242.3999W
2806.3898N,8242.3998W
2806.3899N,8242.3997W
2806.3901N,8242.3994W
2806.3903N,8242.3994W
2806.3905N,8242.3994W
2806.3907N,8242.3993W
2806.3908N,8242.3993W
2806.3909N,8242.3991W
2806.3911N,8242.399W
2806.3913N,8242.3989W
2806.3915N,8242.3988W
2806.3916N,8242.3987W
2806.3917N,8242.3987W
2806.3919N,8242.3987W
2806.392N,8242.3987W
2806.3921N,8242.3988W
2806.3923N,8242.3988W
2806.3924N,8242.3988W
2806.3926N,8242.3987W
2806.3927N,8242.3987W
2806.3929N,8242.3987W
2806.393N,8242.3988W
2806.3931N,8242.3988W
2806.3932N,8242.3988W
2806.3933N,8242.3988W
2806.3935N,8242.3988W
2806.3936N,8242.3988W
2806.3937N,8242.3987W
2806.3938N,8242.3987W
2806.3939N,8242.3986W
2806.3941N,8242.3986W
2806.3942N,8242.3986W
2806.3943N,8242.3986W
2806.3944N,8242.3988W
2806.3944N,8242.3989W
2806.3945N,8242.399W
2806.3946N,8242.3991W
2806.3947N,8242.3992W
2806.3948N,8242.3993W
2806.3949N,8242.3993W
2806.395N,8242.3993W
2806.3951N,8242.3993W
2806.3952N,8242.3994W
2806.3954N,8242.3994W
2806.3955N,8242.3994W
2806.3957N,8242.3994W
2806.3958N,8242.3994W
2806.396N,8242.3995W
2806.3961N,8242.3995W
2806.3962N,8242.3994W
2806.3963N,8242.3994W
2806.3964N,8242.3994W
2806.3965N,8242.3994W
2806.3967N,8242.3994W
2806.3968N,8242.3993W
2806.397N,8242.3994W
2806.3972N,8242.3993W
2806.3973N,8242.3994W
2806.3975N,8242.3995W
2806.3976N,8242.3995W
2806.3978N,8242.3995W
2806.3979N,8242.3996W
2806.398N,8242.3996W
2806.3982N,8242.3997W
2806.3983N,8242.3998W
2806.3985N,8242.4W
2806.3986N,8242.4001W
2806.3987N,8242.4002W
2806.3989N,8242.4003W
2806.399N,8242.4004W
2806.3991N,8242.4004W
2806.3993N,8242.4005W
2806.3994N,8242.4005W
2806.3996N,8242.4006W
2806.3997N,8242.4006W
2806.3999N,8242.4007W
2806.4001N,8242.4007W
2806.4003N,8242.4008W
2806.4004N,8242.4008W
2806.4006N,8242.4009W
2806.4008N,8242.4009W
2806.4009N,8242.4009W
2806.4011N,8242.4009W
2806.4013N,8242.4009W
2806.4014N,8242.4009W
2806.4016N,8242.4009W
2806.4017N,8242.401W
2806.4018N,8242.401W
2806.4019N,8242.4013W
2806.402N,8242.4015W
2806.4021N,8242.4017W
2806.4022N,8242.4017W
2806.4023N,8242.4017W
2806.4024N,8242.4019W
2806.4025N,8242.4019W
2806.4027N,8242.402W
2806.4029N,8242.402W
2806.403N,8242.402W
2806.4033N,8242.4019W
2806.4035N,8242.4019W
2806.4037N,8242.4019W
2806.4038N,8242.4019W
2806.404N,8242.4019W
2806.4041N,8242.4018W
2806.4043N,8242.4019W
2806.4045N,8242.4019W
2806.4047N,8242.4018W
2806.4049N,8242.4018W
2806.4052N,8242.4017W
2806.4054N,8242.4016W
2806.4056N,8242.4016W
2806.4058N,8242.4015W
2806.406N,8242.4015W
2806.4062N,8242.4014W
2806.4064N,8242.4013W
2806.4065N,8242.4013W
2806.4067N,8242.4013W
2806.4069N,8242.4013W
2806.4071N,8242.4014W
2806.4074N,8242.4014W
2806.4077N,8242.4015W
2806.4079N,8242.4015W
2806.4081N,8242.4016W
2806.4083N,8242.4017W
2806.4085N,8242.4019W
2806.4086N,8242.4021W
2806.4088N,8242.4021W
2806.409N,8242.4021W
2806.4092N,8242.4022W
2806.4094N,8242.4023W
2806.4096N,8242.4024W
2806.4098N,8242.4023W
2806.41N,8242.4023W
2806.4102N,8242.4023W
2806.4104N,8242.4023W
2806.4105N,8242.4021W
2806.4107N,8242.4021W
2806.4109N,8242.402W
2806.411N,8242.4019W
2806.4112N,8242.4018W
2806.4113N,8242.4019W
2806.4114N,8242.4018W
2806.4115N,8242.4018W
2806.4117N,8242.4018W
2806.4118N,8242.4018W
2806.412N,8242.4018W
2806.4121N,8242.4017W
2806.4122N,8242.4016W
2806.4124N,8242.4014W
2806.4125N,8242.4012W
2806.4126N,8242.401W
2806.4127N,8242.401W
2806.4128N,8242.4008W
2806.4128N,8242.4006W
2806.4129N,8242.4006W
2806.4131N,8242.4005W
2806.4132N,8242.4004W
2806.4134N,8242.4003W
2806.4134N,8242.4001W
2806.4135N,8242.4001W
2806.4136N,8242.3999W
2806.4138N,8242.3998W
2806.4139N,8242.3997W
2806.4139N,8242.3995W
2806.414N,8242.3992W
2806.4142N,8242.3992W
2806.4143N,8242.3991W
2806.4145N,8242.399W
2806.4146N,8242.3991W
2806.4148N,8242.3989W
2806.4149N,8242.3988W
2806.4151N,8242.3987W
2806.4152N,8242.3987W
2806.4153N,8242.3986W
2806.4154N,8242.3985W
2806.4156N,8242.3984W
2806.4157N,8242.3984W
2806.4158N,8242.3984W
2806.4159N,8242.3983W
2806.4159N,8242.3983W
2806.416N,8242.3982W
2806.4161N,8242.3982W
2806.4162N,8242.3982W
2806.4163N,8242.3982W
2806.4164N,8242.3982W
2806.4165N,8242.3982W
2806.4166N,8242.3981W
2806.4167N,8242.3981W
2806.4168N,8242.3981W
2806.4169N,8242.3981W
2806.4171N,8242.3981W
2806.4172N,8242.3981W
2806.4174N,8242.3981W
2806.4175N,8242.3981W
2806.4176N,8242.3981W
2806.4178N,8242.3981W
2806.4179N,8242.398W
2806.4181N,8242.398W
2806.4182N,8242.398W
2806.4184N,8242.398W
2806.4185N,8242.398W
2806.4187N,8242.398W
2806.4188N,8242.398W
2806.4189N,8242.398W
2806.419N,8242.398W
2806.4192N,8242.3981W
2806.4193N,8242.3982W
2806.4194N,8242.3982W
2806.4195N,8242.3982W
2806.4196N,8242.3983W
2806.4198N,8242.3983W
2806.42N,8242.3982W
2806.4201N,8242.3981W
2806.4203N,8242.3981W
2806.4204N,8242.3981W
2806.4206N,8242.3981W
2806.4207N,8242.3982W
2806.4209N,8242.3982W
2806.4211N,8242.3982W
2806.4213N,8242.3982W
2806.4215N,8242.3981W
2806.4217N,8242.3981W
2806.4219N,8242.3982W
2806.4221N,8242.3982W
2806.4224N,8242.3982W
2806.4226N,8242.3982W
2806.4228N,8242.3981W
2806.4231N,8242.3981W
2806.4233N,8242.3981W
2806.4235N,8242.3981W
2806.4237N,8242.3981W
2806.4239N,8242.3982W
2806.424N,8242.3982W
2806.4242N,8242.3982W
2806.4243N,8242.3982W
2806.4245N,8242.3982W
2806.4246N,8242.3982W
2806.4247N,8242.3982W
2806.4249N,8242.3982W
2806.425N,8242.3983W
2806.4252N,8242.3982W
2806.4253N,8242.3983W
2806.4254N,8242.3983W
2806.4255N,8242.3983W
2806.4257N,8242.3983W
2806.4258N,8242.3983W
2806.426N,8242.3983W
2806.4261N,8242.3983W
2806.4262N,8242.3982W
2806.4263N,8242.3982W
2806.4265N,8242.3981W
2806.4266N,8242.3981W
2806.4267N,8242.3981W
2806.4269N,8242.398W
2806.427N,8242.3979W
2806.4271N,8242.3978W
2806.4273N,8242.3977W
2806.4274N,8242.3977W
2806.4276N,8242.3976W
2806.4277N,8242.3976W
2806.4279N,8242.3976W
2806.428N,8242.3975W
2806.4282N,8242.3975W
2806.4284N,8242.3975W
2806.4285N,8242.3974W
2806.4287N,8242.3974W
2806.4289N,8242.3973W
2806.4291N,8242.3973W
2806.4292N,8242.3972W
2806.4294N,8242.3971W
2806.4296N,8242.397W
2806.4297N,8242.397W
2806.4299N,8242.397W
2806.43N,8242.3969W
2806.4302N,8242.3969W
2806.4303N,8242.3969W
2806.4305N,8242.3968W
2806.4307N,8242.3968W
2806.4309N,8242.3967W
2806.4311N,8242.3966W
2806.4313N,8242.3964W
2806.4315N,8242.3963W
2806.4317N,8242.396W
2806.4319N,8242.3957W
2806.432N,8242.3954W
2806.4322N,8242.3953W
2806.4324N,8242.3952W
2806.4326N,8242.395W
2806.4328N,8242.3949W
2806.4329N,8242.3949W
2806.4331N,8242.3948W
2806.4332N,8242.3946W
2806.4334N,8242.3945W
2806.4335N,8242.3945W
2806.4337N,8242.3944W
2806.4338N,8242.3943W
2806.434N,8242.3943W
2806.4341N,8242.3942W
2806.4343N,8242.3942W
2806.4344N,8242.3942W
2806.4346N,8242.3942W
2806.4348N,8242.3942W
2806.4349N,8242.3938W
2806.4351N,8242.3937W
2806.4353N,8242.3936W
2806.4354N,8242.3936W
2806.4356N,8242.3936W
2806.4357N,8242.3935W
2806.4358N,8242.3935W
2806.4359N,8242.3935W
2806.436N,8242.3934W
2806.4362N,8242.3934W
2806.4363N,8242.3933W
2806.4364N,8242.3932W
2806.4366N,8242.3932W
2806.4367N,8242.3931W
2806.4369N,8242.3931W
2806.437N,8242.393W
2806.4371N,8242.393W
2806.4372N,8242.3929W
2806.4373N,8242.3929W
2806.4375N,8242.3929W
2806.4377N,8242.3929W
2806.4378N,8242.3928W
2806.4381N,8242.3924W
2806.4383N,8242.3919W
2806.4384N,8242.3914W
2806.4386N,8242.3912W
2806.4387N,8242.3908W
2806.4388N,8242.3904W
2806.4389N,8242.3898W
2806.439N,8242.3898W
2806.4392N,8242.3898W
2806.4394N,8242.3898W
2806.4395N,8242.3898W
2806.4396N,8242.3896W
2806.4397N,8242.3897W
2806.4398N,8242.3896W
2806.4399N,8242.3894W
2806.44N,8242.3893W
2806.4402N,8242.3893W
2806.4403N,8242.3892W
2806.4405N,8242.3892W
2806.4406N,8242.3892W
2806.4408N,8242.3893W
2806.441N,8242.3893W
2806.4411N,8242.3892W
2806.4413N,8242.3892W
2806.4415N,8242.3892W
2806.4417N,8242.3892W
2806.4419N,8242.3892W
2806.442N,8242.3892W
2806.4422N,8242.3892W
2806.4423N,8242.3892W
2806.4424N,8242.3892W
2806.4426N,8242.3891W
2806.4427N,8242.3891W
2806.4428N,8242.3892W
2806.443N,8242.3893W
2806.4431N,8242.3894W
2806.4433N,8242.3895W
2806.4434N,8242.3897W
2806.4435N,8242.3898W
2806.4436N,8242.3898W
2806.4437N,8242.3898W
2806.4439N,8242.3898W
2806.444N,8242.3899W
2806.4441N,8242.3899W
2806.4442N,8242.3899W
2806.4444N,8242.3899W
2806.4445N,8242.3898W
2806.4446N,8242.3898W
2806.4447N,8242.3897W
2806.4448N,8242.3897W
2806.445N,8242.3896W
2806.4451N,8242.3896W
2806.4452N,8242.3895W
2806.4454N,8242.3895W
2806.4455N,8242.3895W
2806.4456N,8242.3895W
2806.4458N,8242.3895W
2806.4459N,8242.3895W
2806.4461N,8242.3896W
2806.4463N,8242.3896W
2806.4465N,8242.3896W
2806.4467N,8242.3898W
2806.4469N,8242.3899W
2806.4471N,8242.3901W
2806.4474N,8242.3901W
2806.4476N,8242.3901W
2806.4477N,8242.3901W
2806.4478N,8242.3901W
2806.4479N,8242.3903W
2806.4481N,8242.3905W
2806.4482N,8242.3907W
2806.4483N,8242.3908W
2806.4485N,8242.3906W
2806.4486N,8242.3907W
2806.4487N,8242.3905W
2806.4489N,8242.3904W
2806.4491N,8242.3902W
2806.4493N,8242.3901W
2806.4495N,8242.3901W
2806.4496N,8242.3901W
2806.4499N,8242.39W
2806.45N,8242.3899W
2806.4502N,8242.3898W
2806.4504N,8242.3898W
2806.4505N,8242.3898W
2806.4507N,8242.3898W
2806.4509N,8242.3899W
2806.451N,8242.3899W
2806.4512N,8242.3899W
2806.4513N,8242.39W
2806.4516N,8242.3902W
2806.4518N,8242.3902W
2806.452N,8242.39W
2806.4521N,8242.3898W
2806.4522N,8242.39W
2806.4523N,8242.3902W
2806.4525N,8242.3903W
2806.4527N,8242.3903W
2806.4528N,8242.3901W
2806.453N,8242.3901W
2806.4532N,8242.3902W
2806.4533N,8242.3901W
2806.4535N,8242.39W
2806.4538N,8242.39W
2806.4539N,8242.3896W
2806.4541N,8242.3896W
2806.4542N,8242.3895W
2806.4543N,8242.3892W
2806.4545N,8242.3893W
2806.4545N,8242.3894W
2806.4546N,8242.3893W
2806.4547N,8242.3893W
2806.4549N,8242.3892W
2806.4551N,8242.3892W
2806.4552N,8242.3891W
2806.4554N,8242.3891W
2806.4556N,8242.3892W
2806.4557N,8242.3893W
2806.4558N,8242.3893W
2806.456N,8242.3894W
2806.4561N,8242.3895W
2806.4562N,8242.3896W
2806.4563N,8242.3899W
2806.4566N,8242.3898W
2806.4568N,8242.3896W
2806.457N,8242.3894W
2806.4571N,8242.3896W
2806.4573N,8242.3895W
2806.4574N,8242.3894W
2806.4576N,8242.3894W
2806.4578N,8242.3893W
2806.4579N,8242.3891W
2806.4581N,8242.3891W
2806.4582N,8242.3889W
2806.4583N,8242.389W
2806.4584N,8242.389W
2806.4586N,8242.3889W
2806.4587N,8242.389W
2806.4588N,8242.3891W
2806.4589N,8242.3892W
2806.459N,8242.3892W
2806.4591N,8242.3892W
2806.4591N,8242.3892W
2806.4592N,8242.3893W
2806.4593N,8242.3893W
2806.4595N,8242.3892W
2806.4596N,8242.3891W
